product_id,id,name,brand,category,price,cpu,gpu,ram,storage_type,storage_capacity,display
"68c5583b9869e837e80cea3f",202,"Laptop Msi Sword 16 HX B14VEKG-459VN (i7-14700HX/ GeForce RTX™ 4050/ 16GB/ 1TB/ Windows 11)","Msi","Gaming",32990000,"Intel® Core™ i7-14700HX","GeForce RTX™ 4050 6GB GDDR6, 194 AI TOPs","2 x 8GB 5600MHz DDR5","","","16"" WUXGA (1920 x 1200) IPS, 144Hz, 100% DCI-P3"
"68c5583b9869e837e80cea40",203,"Laptop Acer Predator Helios Neo 14 PHN14-51-96HG (Ultra 9-185H/ GeForce RTX™ 4070/ 32GB/ 1TB/ Windows 11)","Acer","Gaming",58390000,"Intel® Core™ Ultra 9 185H (16 nhân 22 luồng, 5.1GHz, nhân NPU AI)","NVIDIA® GeForce RTX™ 4070 8GB GDDR6 (DLSS 3.5, Ray Tracing, Max-Q)","Unknown RAM","","","14.5"" WQXGA+ (3072x1920) IPS, 165Hz, 100% sRGB"
"68c5583b9869e837e80cea41",204,"Laptop HP Victus 16-r0216TX - 9Q973PA (i5-13500H/ GeForce RTX™ 3050/ 32GB/ 512GB/ Windows 11)","HP","Gaming",24290000,"Intel® Core™ i5-13500H","GeForce RTX™ 3050 6GB GDDR6, 143 AI TOPs","2 x 16GB 5200MHz DDR5","","","16.1"" Full HD (1920 x 1080) IPS, 144Hz, Màn hình chống lóa, 250 nits, 45% NTSC"
"68c5583b9869e837e80cea42",205,"Laptop HP Victus 16-r0128TX - 8C5N3PA (i5-13450HX/ GeForce RTX™ 4050/ 16GB/ 512GB/ Windows 11)","HP","Gaming",25290000,"Intel® Core™ i5-13450HX","GeForce RTX™ 4050 6GB GDDR6, 194 AI TOPs","2 x 8GB 4800MHz DDR5","","","16.1"" Full HD (1920 x 1080) IPS, 144Hz, Màn hình chống lóa, 250 nits, 45% NTSC"
"68c5583b9869e837e80cea43",206,"Laptop HP Pavilion X360 14-ek2013TU - 9Z2V4PA (Core 7 150U/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","HP","Student",23590000,"Intel® Core™ 7 150U","Onboard graphics","16GB Onboard 3200MHz DDR4","","","14"" Full HD (1920 x 1080) IPS, 60Hz, Màn hình gương, 300 nits, 62.5% sRGB"
"68c5583b9869e837e80cea44",207,"Laptop HP 15-fd1043TU - 9Z2W9PA (Core 5 120U/ Onboard graphics/ 16GB/ 1TB/ Windows 11)","HP","Student",17490000,"Intel® Core™ 5 120U","Onboard graphics","2 x 8GB 3200MHz DDR4","","","15.6"" Full HD (1920 x 1080) IPS, 60Hz, 250 nits, 45% NTSC"
"68c5583b9869e837e80cea45",208,"Laptop HP Spectre x360 14-eu0051TU - A2NL3PA (Ultra 7-155H/ Onboard graphics/ 16GB/ 1TB/ Windows 11)","HP","Ultrabook",50690000,"Intel® Core™ Ultra 7-155H","Onboard&nbsp;","16GB Onboard 7467MHz LPDDR5x","","","14"" 2.8K (2880 x 1800) OLED, 500 nits, 100% DCI-P3"
"68c5583b9869e837e80cea46",209,"Laptop HP Victus 16-r0231TX - 9Q982PA (i5-13500H/ GeForce RTX™ 3050/ 32GB/ 512GB/ Windows 11)","HP","Gaming",23590000,"Intel® Core™ i5-13500H","GeForce RTX™ 3050 6GB GDDR6, 143 AI TOPs","2 x 16GB 5200MHz DDR5","","","16.1"" Full HD (1920 x 1080) IPS, 144Hz, Màn hình chống lóa, 250 nits, 45% NTSC"
"68c5583b9869e837e80cea47",210,"Laptop HP 14-ep1011TU - 9Z2W3PA (Core 5 120U/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","HP","Student",16290000,"Intel® Core™ 5 120U","Onboard graphics","2 x 8GB DDR4","","","14"" Full HD (1920 x 1080) IPS, 60Hz, 250 nits, 62.5% sRGB"
"68c5583b9869e837e80cea48",211,"Laptop HP 14-ep1007TU - 9Z2W1PA (Core 7 150U/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","HP","Student",20590000,"Intel® Core™ 7 150U","Onboard graphics","2 x 8GB 3200MHz DDR4","","","14"" Full HD (1920 x 1080) 60Hz, 250 nits, 62.5% sRGB"
"68c5583b9869e837e80cea49",212,"Laptop Dell Inspiron 15 3520 - 25P2312 (i5-1235U/ Onboard graphics/ 16GB/ 512GB/ Windows 11 + Office)","Dell","Student",15490000,"Intel® Core™ i5-1235U","Onboard graphics","2 x 8GB 2666MHz DDR4","","","15.6"" Full HD (1920 x 1080) WVA, 120Hz, 250 nits,"
"68c5583b9869e837e80cea4a",213,"Laptop HP Victus 16-r0225TX - 9Q976PA (i7-13700H/ GeForce RTX™ 4050/ 32GB/ 512GB/ Windows 11)","HP","Gaming",31390000,"Intel® Core™ i7-13700H","GeForce RTX™ 4050 6GB GDDR6, 194 AI TOPs","2 x 16GB 5200MHz DDR5","","","16.1"" Full HD (1920 x 1080) IPS, 144Hz, 250 nits, 45% NTSC"
"68c5583b9869e837e80cea4b",214,"Laptop Lenovo IdeaPad Slim 5 14IMH9 - 83DA006UVN (Ultra 7-155H/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","Lenovo","Ultrabook",23990000,"Ultra 7-155H","Onboard graphics","16GB Onboard 7467MHz LPDDR5x","","","14"" WUXGA (1920 x 1200) OLED, 400 nits, 100% DCI-P3"
"68c5583b9869e837e80cea4c",215,"Laptop Lenovo LOQ 15IAX9 - 83GS001SVN (i5-12450HX/ GeForce RTX™ 2050/ 12GB/ 512GB/ Windows 11)","Lenovo","Gaming",20090000,"Intel® Core™ i5-12450HX (8 nhân, 12 luồng, 4.40 GHz, 12MB Cache)","NVIDIA® GeForce RTX™ 2050 4GB GDDR6","12GB SO-DIMM DDR5-4800 (tối đa 32GB)","","","15.6"" FHD (1920 x 1080), IPS, 300 nits, 144Hz, 100% sRGB, G-SYNC®"
"68c5583b9869e837e80cea4d",216,"Laptop Lenovo Legion Pro 7 16IRX9H - 83DE001NVN (i9-14900HX/ GeForce RTX™ 4080/ 32GB/ 1TB/ Windows 11)","Lenovo","Gaming",80990000,"Intel Core i9-14900HX","GeForce RTX™ 4080 12GB GDDR6","2 x 16GB 5600MHz DDR5 (tối đa 32GB)","","","16"" WQXGA (2560 x 1600) IPS, 240Hz, Chống lóa, 300 nits,"
"68c5583b9869e837e80cea4e",217,"Laptop Dell Gaming G15 5530 (G15-5530-i7H161W11GR4060) (i7-13650HX/ GeForce RTX™ 4060/ 16GB/ 1TB/ Windows 11 + Office)","Dell","Gaming",36890000,"Intel® Core™ i7-13650HX","GeForce RTX™ 4060 8GB GDDR6, 233 AI TOPS","1 x 16GB 4800MHz DDR5","","","15.6"" Full HD (1920 x 1080) 165Hz, ComfortView Plus, 100% sRGB"
"68c5583b9869e837e80cea4f",218,"Laptop Dell Inspiron 15 3530 (N3530-i3U085W11SLU) (i3-1305U/ Onboard graphics/ 8GB/ 512GB/ Windows 11 + Office)","Dell","Student",12490000,"Intel® Core™ i3-1305U","Onboard graphics","1 x 8GB 2666MHz DDR4","","","15.6"" Full HD (1920 x 1080) WVA, 120Hz, Màn hình chống lóa, 250 nits,"
"68c5583b9869e837e80cea50",219,"Laptop Asus Vivobook S 16 OLED S5606MA-MX051W (Ultra 7-155H/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","Asus","Student",25190000,"Intel® Core™ Ultra 7 155H (16 nhân, 22 luồng, 1.4 GHz-4.8 GHz, 24MB Cache)","Intel® Arc™","16GB LPDDR5X","","","16 inch OLED 3.2K (3200 x 2000), 120Hz, 600 nits, 100% DCI-P3, True Black HDR 600, 1.07 tỷ màu"
"68c5583b9869e837e80cea51",220,"Laptop Asus Vivobook S 14 OLED S5406MA-PP136W (Ultra 5-125H/ Onboard graphics/ 16GB/ 1TB/ Windows 11)","Asus","Student",25590000,"Intel® Core™ Ultra 5-125H","Onboard graphics","16GB Onboard LPDDR5x","","","14"" 2.8K (2880 x 1800) OLED, 120Hz, Màn hình chống lóa, 600 nits, 100% DCI-P3"
"68c5583b9869e837e80cea52",221,"Laptop Dell Inspiron 5440 G14 - N4I7204W1 (Core 7 150U/ Onboard graphics/ 16GB/ 512GB/ Windows 11 +Office)","Dell","Student",23390000,"Intel® Core™ 7 150U","Onboard graphics","2 x 8GB 5200MHz DDR5","","","14"" WUXGA (1920 x 1200) IPS, 60Hz, Màn hình chống lóa, 250 nits, ComfyView, 45% NTSC"
"68c5583b9869e837e80cea53",222,"Laptop Dell Inspiron 5440 G14 - N4I5211W1 (Core 5 120U/ Onboard graphics/ 16GB/ 512GB/ Windows 11 + Office)","Dell","Student",20190000,"Intel® Core™ 5 120U","Onboard graphics","2 x 8GB 5200MHz DDR5","","","14"" WUXGA (1920 x 1200) IPS, 60Hz, Màn hình chống lóa, 250 nits, ComfyView, 45% NTSC"
"68c5583b9869e837e80cea54",223,"Laptop Acer Gaming Nitro V ANV15-51-53NE (i5-13420H/ GeForce RTX™ 2050/ 16GB/ 512GB/ Windows 11)","Acer","Gaming",17290000,"Intel Core i5-13420H","Onboard graphics","1 x 16GB DDR5 5200MHz","","","15.6"" IPS (1920 x 1080),144Hz"
"68c5583b9869e837e80cea55",224,"Laptop Acer Gaming Nitro V ANV15-51-91T5 (i9-13900H/ GeForce RTX™ 4060/ 16GB/ 512GB/ Windows 11)","Acer","Gaming",30790000,"Intel® Core™ i9-13900H","GeForce RTX™ 4060 8GB GDDR6, 233 AI TOPS","1 x 16GB 5200MHz DDR5","","","15.6"" Full HD (1920 x 1080) IPS, 144Hz, Acer ComfyView,"
"68c5583b9869e837e80cea56",225,"Laptop Msi Prestige 16 AI Studio B1VFG-082VN (Ultra 9-185H/ GeForce RTX™ 4060/ 32GB/ 1TB/ Windows 11)","Msi","Gaming",54890000,"Intel® Core™ Ultra 9-185H","GeForce RTX™ 4060 8GB GDDR6","32GB Onboard 6400MHz LPDDR5","","","16"" Ultra HD (4K) (3840 x 2400) OLED, 400 nits, 100% DCI-P3"
"68c5583b9869e837e80cea57",226,"Laptop Acer Swift Go AI 2024 Gen 2 SFG14-73-71ZX (Ultra 7-155H/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","Acer","Ultrabook",24990000,"Intel® Core™ Ultra 7-155H","Onboard graphics","1 x 16GB 6400MHz LPDDR5x","","","14"" 2.8K (2880 x 1800) IPS, 120Hz, 400 nits, Acer ComfyView, 100% sRGB"
"68c5583b9869e837e80cea58",227,"Laptop Msi Cyborg 15 A13UC-861VN (i5-13420H/ GeForce RTX™ 3050/ 16GB/ 512GB/ Windows 11)","Msi","Gaming",18690000,"Intel® Core™ i5-13420H","GeForce RTX™ 3050 4GB GDDR6, 143 AI TOPs","2 x 8GB 5200MHz DDR5","","","15.6"" Full HD (1920 x 1080) IPS, Màn hình chống lóa,"
"68c5583b9869e837e80cea59",228,"Laptop Msi Prestige 13 AI Evo A1MG-062VN (Ultra 7-155H/ Onboard graphics/ 32GB/ 1TB/ Windows 11)","Msi","Student",31790000,"Intel® Core™ Ultra 7-155H","Onboard&nbsp;","32GB Onbard 6400MHz LPDDR5","","","13.3"" 2.8K (2880 x 1800) OLED, 100% DCI-P3"
"68c5583b9869e837e80cea5a",229,"Laptop HP 15-fd0235TU - 9Q970PA (i5-1334U/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","HP","Student",14990000,"Intel® Core™ i5-1334U","Onboard graphics","2 x 8GB 3200MHz DDR4","","","15.6"" Full HD (1920 x 1080) IPS, 60Hz, 250 nits, 45% NTSC"
"68c5583b9869e837e80cea5b",230,"Laptop HP ProBook 440 G10 - 9H8U9PT (i7-1355U/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","HP","Business",23290000,"Intel® Core™ i7-1355U","Onboard graphics","1 x 16GB 3200MHz DDR4","","","14"" Full HD (1920 x 1080) 60Hz,"
"68c5583b9869e837e80cea5c",231,"Laptop Lenovo Yoga Book 9 13IMU9 - 83FF001SVN (Ultra 7-155U/ Onboard graphics/ 32GB/ 1TB/ Windows 11 + Office)","Lenovo","Ultrabook",61990000,"Intel® Core™ Ultra 7-155U","Onboard graphics","32GB Onboard LPDDR5x","","","13.3"" 2.8K (2880 x 1800) IPS, 400 nits, 100% DCI-P3"
"68c5583b9869e837e80cea5d",232,"Laptop Lenovo Legion Pro 7 16IRX9H - 83DE001MVN (i9-14900HX/ GeForce RTX™ 4090/ 32GB/ 1TB/ Windows 11)","Lenovo","Gaming",98990000,"Intel Core i9-14900HX","GeForce RTX 4090 16GB GDDR6","2 x 16GB 5600MHz DDR5 (Tối đa 32GB)","","","16"" WQXGA (2560 x 1600) IPS, 240Hz, 500 nits, G-Sync, 100% DCI-P3"
"68c5583b9869e837e80cea5e",233,"Laptop HP Victus 16-s0140AX - 9Q987PA (Ryzen 7 7840HS/ GeForce RTX™ 4050/ 32GB/ 512GB/ Windows 11)","HP","Gaming",31590000,"AMD Ryzen™ 7 7840HS","GeForce RTX™ 4050 6GB GDDR6, 194 AI TOPs","2 x 16GB 5600MHz DDR5","","","16.1"" Full HD (1920 x 1080) IPS, 144Hz, Màn hình chống lóa, 250 nits, 45% NTSC"
"68c5583b9869e837e80cea5f",234,"Laptop HP Victus 16-r0229TX - 9Q980PA (i5-13500H/ GeForce RTX™ 4050/ 32GB/ 512GB/ Windows 11)","HP","Gaming",27990000,"Intel® Core™ i5-13500H","GeForce RTX™ 4050 6GB GDDR6, 194 AI TOPs","2 x 16GB 5200MHz DDR5","","","16.1"" Full HD (1920 x 1080) IPS, 144Hz, Màn hình chống lóa, 250 nits, 45% NTSC"
"68c5583b9869e837e80cea60",235,"Laptop HP Victus 16-r0228TX - 9Q979PA (i5-13500H/ GeForce RTX™ 4050/ 32GB/ 512GB/ Windows 11)","HP","Gaming",27990000,"Intel® Core™ i5-13500H","GeForce RTX™ 4050 6GB GDDR6, 194 AI TOPs","2 x 16GB 5200MHz DDR5","","","16.1"" Full HD (1920 x 1080) IPS, 144Hz, Màn hình chống lóa, 250 nits, 45% NTSC"
"68c5583b9869e837e80cea61",236,"Laptop Msi Sword 16 HX B14VFKG-045VN (i7-14700HX/ GeForce RTX™ 4060/ 16GB/ 1TB/ Windows 11)","Msi","Gaming",35990000,"Intel® Core™ i7-14700HX","GeForce RTX™ 4060 8GB GDDR6, 233 AI TOPS","2 x 8GB 5600MHz DDR5","","","16"" WQXGA (2560 x 1600) IPS, 240Hz, 100% DCI-P3"
"68c5583b9869e837e80cea62",237,"Laptop Msi Cyborg 15 AI A1VEK-053VN (Ultra 7-155H/ GeForce RTX™ 4050/ 16GB/ 512GB/ Windows 11)","Msi","Gaming",28490000,"Intel® Core™ Ultra 7-155H","GeForce RTX™ 4050 6GB GDDR6","2 x 8GB 5600MHz DDR5","","","15.6"" Full HD (1920 x 1080) IPS, 100% DCI-P3"
"68c5583b9869e837e80cea63",238,"Laptop Acer Nitro V ANV15-51-55CA (NH.QN8SV.004) (i5-13420H/ GeForce RTX™ 4050/ 16GB/ 512GB/ Windows 11)","Acer","Gaming",22490000,"Intel® Core™ i5-13420H","GeForce RTX™ 4050 6GB GDDR6, 194 AI TOPs","2 x 8GB 5200MHz DDR5","","","15.6"" Full HD (1920 x 1080) IPS, 144Hz, Acer ComfyView,"
"68c5583b9869e837e80cea64",239,"Laptop Asus Vivobook 15X OLED S3504VA-L1227WS (i7-1360P/ Onboard graphics/ 16GB/ 512GB/ Windows 11 + Office)","Asus","Student",20990000,"Intel® Core™ i7-1360P","Onboard graphics","2 x 8GB 3200MHz DDR4","","","15.6"" Full HD (1920 x 1080) OLED, 60Hz, 550 nits, 100% DCI-P3"
"68c5583b9869e837e80cea65",240,"Laptop Acer Aspire 7 A715-76-53PJ (NH.QGESV.007) (i5-12450H/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","Acer","Student",12990000,"Intel® Core™ i5-12450H","Onboard graphics","2 x 8GB 3200MHz DDR4","","","15.6"" Full HD (1920 x 1080) IPS, 60Hz, Acer ComfyView,"
"68c5583b9869e837e80cea66",241,"Laptop Acer Aspire 5 A514-56P-55K5 (NX.KHRSV.003) (i5-1335U/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","Acer","Student",13990000,"Intel® Core™ i5-1335U","Onboard graphics","16GB 6400MHz LPDDR5","","","14"" WUXGA (1920 x 1200) IPS, 60Hz, Acer ComfyView,"
"68c5583b9869e837e80cea67",242,"Laptop Acer Aspire 5 A514-56P-742F (NX.KHRSV.005) (i7-1355U/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","Acer","Student",15490000,"Intel® Core™ i7-1355U","Onboard graphics","16GB 6400MHz LPDDR5","","","14"" WUXGA (1920 x 1200) IPS, 60Hz, 250 nits, Acer ComfyView, 45% NTSC"
"68c5583b9869e837e80cea68",243,"Laptop HP 15-fd0083TU - 8D736PA (i7-1355U/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","HP","Student",18390000,"Intel® Core™ i7-1355U","Onboard graphics","2 x 8GB 3200MHz DDR4","","","15.6"" Full HD (1920 x 1080) IPS, 60Hz, 250 nits, 45% NTSC"
"68c5583b9869e837e80cea69",244,"Laptop HP Victus 16-s0077AX (8C5N6PA) (Ryzen 7 7840HS/ GeForce RTX™ 3050/ 16GB/ 512GB/ Windows 11)","HP","Gaming",22990000,"AMD Ryzen™ 7 7840HS","GeForce RTX™ 3050 6GB GDDR6, 143 AI TOPs","2 x 8GB 5600MHz DDR5","","","16.1"" Full HD (1920 x 1080) IPS, 144Hz, Màn hình chống lóa, 250 nits, 45% NTSC"
"68c5583b9869e837e80cea6a",245,"Laptop HP Pavilion 15-eg3095TU - 8C5L6PA (i5-1335U/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","HP","Student",15790000,"Intel® Core™ i5-1335U","Onboard graphics","2 x 8GB 3200MHz DDR4","","","15.6"" Full HD (1920 x 1080) IPS, 60Hz, Màn hình chống lóa, 250 nits, 45% NTSC"
"68c5583b9869e837e80cea6b",246,"Laptop HP Victus 16-r0127TX - 8C5N2PA (i7-13700H/ GeForce RTX™ 4060/ 16GB/ 512GB/ Windows 11)","HP","Gaming",33190000,"Intel® Core™ i7-13700H","GeForce RTX™ 4060 8GB GDDR6, 233 AI TOPS","2 x 8GB 5200MHz DDR5","","","16.1"" Full HD (1920 x 1080) IPS, 144Hz, 250 nits, 45% NTSC"
"68c5583b9869e837e80cea6c",247,"Laptop HP ProBook 440 G10(873A2PA) (i3-1315U/ Onboard graphics/ 8GB/ 256GB/ Windows 11)","HP","Business",14290000,"Intel® Core™ i3-1315U","Onboard graphics","1 x 8GB 3200MHz DDR4","","","14"" Full HD (1920 x 1080) IPS, 60Hz,"
"68c5583b9869e837e80cea6d",248,"Laptop Dell Inspiron T7430 - N7430I58W1 (i5-1335U/ Onboard graphics/ 8GB/ 512GB/ Windows 11 + Office)","Dell","Student",18590000,"Intel® Core™ i5-1335U","Onboard graphics","8GB Onboard 4800MHz LPDDR5","","","14"" Full HD (1920 x 1080) WVA, 60Hz, 250 nits, ComfortView Plus, 45% NTSC"
"68c5583b9869e837e80cea6e",249,"Laptop Acer Nitro 5 Tiger AN515-58-5935 (NH.QLZSV.001) (i5-12450H/ GeForce RTX™ 4050/ 8GB/ 512GB/ Windows 11)","Acer","Gaming",21890000,"Intel® Core™ i5-12450H","GeForce RTX™ 4050 6GB GDDR6, 194 AI TOPs","1 x 8GB 4800MHz DDR5","","","15.6"" Full HD (1920 x 1080) IPS, 144Hz, 250 nits, Acer ComfyView, 45% NTSC"
"68c5583b9869e837e80cea6f",250,"Laptop Acer Gaming Aspire 7 A715-76G-5806 (i5-12450H/ GeForce RTX™ 3050/ 16GB/ 512GB/ Windows 11)","Acer","Gaming",17490000,"Intel® Core™ i5-12450H","GeForce RTX™ 3050 4GB GDDR6, 143 AI TOPs","2 x 8GB 3200MHz DDR4","","","15.6"" Full HD (1920 x 1080) IPS, 144Hz, Acer ComfyView,"
"68c5583b9869e837e80cea70",251,"Laptop Msi Prestige 13 Evo A13M -081VN (i7-1360P/ Onboard graphics/ 16GB/ 1TB/ Windows 11)","Msi","Student",24690000,"Intel® Core™ i7-1360P","Onboard graphics","16GB Onboard 4800MHz LPDDR5","","","13.3"" WUXGA (1920 x 1200) IPS, 60Hz, 100% sRGB"
"68c5583b9869e837e80cea71",252,"Laptop Asus Vivobook Go 14 E1404FA-NK177W (Ryzen 5 7520U/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","Asus","Student",11490000,"AMD Ryzen™ 5 7520U","Onboard graphics","16GB Onboard 5500MHz LPDDR5","","","14"" Full HD (1920 x 1080) 60Hz, 45% NTSC"
"68c5583b9869e837e80cea72",253,"Laptop Dell Vostro 5630 (V5630-i5P085W11GRU) (i5-1340P/ Onboard graphics/ 8GB/ 512GB/ Windows 11+ Office)","Dell","Business",21590000,"Intel® Core™ i5-1340P","Onboard graphics","8GB Onboard 4800MHz LPDDR5","","","16"" WUXGA (1920 x 1200) WVA, 60Hz, Màn hình chống lóa,"
"68c5583b9869e837e80cea73",254,"Laptop Asus Vivobook X1504VA-NJ070W (i5-1335U/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","Asus","Student",14490000,"Intel® Core™ i5-1335U","Onboard graphics","16GB (8GB + 8GB Onboard) 3200MHz DDR4","","","15.6"" Full HD (1920 x 1080) 60Hz, 45% NTSC"
"68c5583b9869e837e80cea74",255,"Laptop Msi Modern 15 B13M-438VN (i5-1335U/ Onboard graphics/ 8GB/ 512GB/ Windows 11)","Msi","Student",12190000,"Intel® Core™ i5-1335U","Onboard graphics","8GB Onboard 3200MHz DDR4","","","15.6"" Full HD (1920 x 1080) IPS, 60Hz,"
"68c5583b9869e837e80cea75",256,"Laptop Asus Vivobook A1405VA-KM095W (i5-13500H/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","Asus","Student",17590000,"Intel® Core™ i5-13500H","Onboard graphics","16GB (8GB + 8GB Onboard) DDR4","","","14"" 2.8K (2880 x 1800) OLED, 90Hz, Màn hình gương, 600 nits, 100% DCI-P3"
"68c5583b9869e837e80cea76",257,"Laptop Asus Vivobook A1505VA-L1114W (i5-13500H/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","Asus","Student",19990000,"Intel® Core™ i5-13500H","Onboard graphics","16GB (8GB + 8GB Onboard) DDR4","","","15.6"" Full HD (1920 x 1080) 60Hz, Màn hình gương, 600 nits, 100% DCI-P3"
"68c5583b9869e837e80cea77",258,"Laptop Msi Katana 15 B13VFK - 676VN (i7-13620H/ GeForce RTX™ 4060/ 16GB/ 1TB/ Windows 11)","Msi","Gaming",28390000,"Intel® Core™ i7-13620H","GeForce RTX™ 4060 8GB GDDR6, 233 AI TOPS","2 x 8GB 5200MHz DDR5","","","15.6"" Full HD (1920 x 1080) IPS, 144Hz,"
"68c5583b9869e837e80cea78",259,"Laptop HP Pavilion 14-dv2072TU (7C0W1PA) (i7-1255U/ Onboard graphics/ 8GB/ 512GB/ Windows 11)","HP","Student",15990000,"Intel® Core™ i7-1255U","Onboard graphics","2 x 4GB 3200MHz DDR4","","","14"" Full HD (1920 x 1080) IPS, 60Hz, 250 nits, 45% NTSC"
"68c5583b9869e837e80cea79",260,"Laptop Lenovo ThinkPad T14 Gen 6 - 21QC0007VA (Ultra 7-255H/ Onboard graphics/ 32GB/ 512GB/ Free DOS)","Lenovo","Business",36390000,"Intel® Core™ Ultra 7-255H","Onboard graphics","2 x 16GB 5600MHz DDR5","","","14"" WUXGA (1920 x 1200) IPS, 60Hz, Màn hình chống lóa, 400 nits, 45% NTSC"
"68c5583b9869e837e80cea7a",261,"Laptop Asus Zenbook 14 UX3407QA-QD347WS (Snapdragon X X1 26 100/ Onboard graphics/ 16GB/ 512GB/ Windows 11 + Office + Microsoft)","Asus","Ultrabook",29390000,"Snapdragon X X1 26 100","Onboard graphics","16GB Onboard LPDDR5x","","","14"" WUXGA (1920 x 1200) OLED, 60Hz, Màn hình chống lóa, 400 nits, 100% DCI-P3"
"68c5583b9869e837e80cea7b",262,"Laptop HP Probook 440 G11 - A74BLPA (Ultra 7-155H/ Onboard graphics/ 16GB/ 512GB/ Windows 11)","HP","Business",27790000,"Intel® Core™ Ultra 7-155H","Onboard graphics","1 x 16GB 5600MHz DDR5","","","14"" WUXGA (1920 x 1200) IPS, 60Hz,"
"68c5583b9869e837e80cea7c",263,"Laptop Msi Crosshair 16 HX AI D2XWGKG-071VN (Ultra 9-275HX/ GeForce RTX™ 5070/ 32GB/ 1TB/ Windows 11)","Msi","Gaming",49990000,"Intel® Core™ Ultra 9-275HX","GeForce RTX™ 5070 8GB GDDR7, 798 AI TOPs","2 x 16GB 6400MHz DDR5","","","16"" WQXGA (2560 x 1600) IPS, 240Hz, 100% DCI-P3"
"68c5583b9869e837e80cea7d",264,"Laptop Lenovo Yoga Slim 7 14IMH9 - 83CV00AJVN (Ultra 7-155H/ Onboard graphics/ 32GB/ 1TB/ Windows 11 + Office + Microsoft)","Lenovo","Ultrabook",26990000,"Intel® Core™ Ultra 7-155H","Onboard graphics","32GB Onbard 7467MHz LPDDR5x","","","14"" WUXGA (1920 x 1200) OLED, 60Hz, Màn hình gương, 400 nits, 100% DCI-P3"
"68c5583b9869e837e80cea7e",265,"Laptop Asus ROG Zephyrus G16 GU605CR-QR137W (Ultra 9-285H/ GeForce RTX™ 5070Ti/ 32GB/ 1TB/ Windows 11)","Asus","Gaming",78090000,"Intel® Core™ Ultra 9-285H","GeForce RTX™ 5070Ti 12GB GDDR7","32GB Onboard 7467MHz LPDDR5x","","","16"" WQXGA (2560 x 1600) OLED, 240Hz, Màn hình gương, 500 nits, G-Sync, 100% DCI-P3"
"68c5583b9869e837e80cea7f",266,"Laptop Asus ROG Zephyrus G14 GA403WR-QS103WS (Ryzen AI 9 HX 370/ GeForce RTX™ 5070Ti/ 32GB/ 1TB/ Windows 11 + Office + Microsoft)","Asus","Gaming",73390000,"AMD Ryzen™ AI 9 HX 370","GeForce RTX™ 5070Ti 12GB GDDR6","32GB Onboard 8000MHz LPDDR5x","","","14"" 3K (2880 x 1800) OLED, 120Hz, Màn hình gương, 500 nits, Adaptive Sync, 100% DCI-P3"
"68c5583b9869e837e80cea80",267,"Laptop Asus ROG Strix G16 G615LR-S5238W (Ultra 7-255HX/ GeForce RTX™ 5070Ti/ 32GB/ 1TB/ Windows 11)","Asus","Gaming",55590000,"Intel® Core™ Ultra 7-255HX","GeForce RTX™ 5070Ti 12GB GDDR7","1 x 32GB 5600MHz DDR5","","","16"" WQXGA (2560 x 1600) IPS, 240Hz, Màn hình chống lóa, 500 nits, G-Sync, 100% DCI-P3"
"68c5583b9869e837e80cea81",268,"Laptop Lenovo IdeaPad Slim 3 15IRH10 - 83K1002NVN (Core i5-13420H/ Onboard graphics/ 24GB/ 512GB/ Windows 11)","Lenovo","Ultrabook",18990000,"Intel® Core™ i5-13420H","Onboard graphics&nbsp;","24GB (16GB + 8GB Onboard) 4800MHz DDR5","","","15.1"" WQXGA (2560 x 1600) IPS, 165Hz, Màn hình chống lóa, 500 nits, 100% DCI-P3"
"68c5583b9869e837e80cea82",269,"Laptop Lenovo Yoga Slim 7-14IMH9 - 83CV008EVN (Ultra 5-125H/ Onboard graphics/ 16GB/ 1TB/ Windows 11 + Office + Microsoft)","Lenovo","Ultrabook",24490000,"Intel® Core™ Ultra 5-125H","Onboard graphics&nbsp;","16GB Onbard 7467MHz LPDDR5x(Hỗ trợ tối đa 16GB)","","","14"" WUXGA OLED, 60Hz, Màn hình gương, 100% DCI-P3"
