interaction_id,user_id,product_id,session_id,interaction_type,implicit_weight,duration_seconds,rating_score,source,timestamp
"int_1786983730153_ojktu0j2q","6a833396cee036cbf121a861","68ca54d976a72c2aed452f41","sess_21a861_0_1786983730012","view",1,14,,"category_browse","2026-07-20T05:09:20.867Z"
"int_1786983730305_jcn25q9vv","6a833396cee036cbf121a861","68ca54d976a72c2aed452e92","sess_21a861_1_1786983730304","view",1,41,,"category_browse","2026-07-24T05:51:37.248Z"
"int_1786983730381_ze3d81nyq","6a833396cee036cbf121a861","68ca54d976a72c2aed452e76","sess_21a861_1_1786983730304","view",1,30,,"category_browse","2026-07-24T05:52:12.720Z"
"int_1786983730574_hezwkg688","6a833396cee036cbf121a861","68ca54d976a72c2aed452e7d","sess_21a861_1_1786983730304","view",1,20,,"category_browse","2026-07-24T05:52:39.129Z"
"int_1786983730468_l5knffsw0","6a833396cee036cbf121a861","68ca54d976a72c2aed452e77","sess_21a861_1_1786983730304","view",1,8,,"category_browse","2026-07-24T05:52:44.313Z"
"int_1786983730715_bbu50va2p","6a833396cee036cbf121a861","68ca54d976a72c2aed452eef","sess_21a861_2_1786983730646","view",1,12,,"category_browse","2026-07-26T06:20:53.672Z"
"int_1786983730852_g1zkdbgx1","6a833396cee036cbf121a861","68ca54d976a72c2aed452e78","sess_21a861_2_1786983730646","view",1,268,3,"search","2026-07-26T06:20:59.541Z"
"int_1786983730783_mvoopej8d","6a833396cee036cbf121a861","68ca54d976a72c2aed452f6e","sess_21a861_2_1786983730646","view",1,155,,"recommendation","2026-07-26T06:21:30.531Z"
"int_1786983730647_s6fa44p9f","6a833396cee036cbf121a861","68ca54d976a72c2aed452e95","sess_21a861_2_1786983730646","view",1,39,,"category_browse","2026-07-26T06:22:09.296Z"
"int_1786983730920_fexu64xiy","6a833396cee036cbf121a861","68ca54d976a72c2aed452e78","sess_21a861_2_1786983730646","add_to_cart",5,0,3,"product_detail","2026-07-26T06:23:10.021Z"
"int_1786983730990_hfnlyp9dt","6a833396cee036cbf121a861","68ca54d976a72c2aed452ea9","sess_21a861_3_1786983730989","view",1,44,,"category_browse","2026-07-30T06:41:49.242Z"
"int_1786983731278_2pu8qax0s","6a833396cee036cbf121a861","68ca54d976a72c2aed452ef1","sess_21a861_3_1786983730989","view",1,29,,"category_browse","2026-07-30T06:41:51.057Z"
"int_1786983731136_rtev1b709","6a833396cee036cbf121a861","68ca54d976a72c2aed452f7f","sess_21a861_3_1786983730989","view",1,34,,"category_browse","2026-07-30T06:42:25.891Z"
"int_1786983731062_13yst8i7e","6a833396cee036cbf121a861","68ca54d976a72c2aed452eef","sess_21a861_3_1786983730989","view",1,29,,"category_browse","2026-07-30T06:42:46.334Z"
"int_1786983731205_xoh0mxhhp","6a833396cee036cbf121a861","68ca54d976a72c2aed452e95","sess_21a861_3_1786983730989","view",1,30,,"category_browse","2026-07-30T06:44:00.192Z"
"int_1786983731346_awkweqj3g","6a833396cee036cbf121a861","68ca54d976a72c2aed452e76","sess_21a861_4_1786983731346","view",1,8,,"category_browse","2026-08-02T07:02:59.839Z"
"int_1786983731415_dcte79b48","6a833396cee036cbf121a861","68ca54d976a72c2aed452e95","sess_21a861_4_1786983731346","view",1,11,,"category_browse","2026-08-02T07:03:14.821Z"
"int_1786983684447_zlyn9avzn","6a833395cee036cbf121a85d","68ca54d976a72c2aed452fb0","sess_21a85d_0_1786983684446","view",1,205,,"recommendation","2026-07-20T07:25:09.725Z"
"int_1786983684515_7mum4c2j8","6a833395cee036cbf121a85d","68ca54d976a72c2aed452fb0","sess_21a85d_0_1786983684446","search_click",2,0,,"product_detail","2026-07-20T07:25:16.798Z"
"int_1786983685244_xptyp3ghy","6a833395cee036cbf121a85d","68ca54d976a72c2aed452ec9","sess_21a85d_0_1786983684446","view",1,13,,"category_browse","2026-07-20T07:26:54.440Z"
"int_1786983684637_n53ykxs7w","6a833395cee036cbf121a85d","68ca54d976a72c2aed452fb0","sess_21a85d_0_1786983684446","add_to_cart",5,0,,"product_detail","2026-07-20T07:27:25.824Z"
"int_1786983685882_304frp8ws","6a833395cee036cbf121a85d","68ca54d976a72c2aed452e6c","sess_21a85d_1_1786983685311","view",1,27,,"category_browse","2026-07-24T07:40:53.923Z"
"int_1786983685312_h9r069jnd","6a833395cee036cbf121a85d","68ca54d976a72c2aed452eaa","sess_21a85d_1_1786983685311","view",1,31,,"category_browse","2026-07-24T07:41:48.384Z"
"int_1786983685520_oiax1m7my","6a833395cee036cbf121a85d","68ca54d976a72c2aed452f35","sess_21a85d_1_1786983685311","view",1,200,,"search","2026-07-24T07:42:19.055Z"
"int_1786983685588_zd7ae06gd","6a833395cee036cbf121a85d","68ca54d976a72c2aed452f35","sess_21a85d_1_1786983685311","like",3,0,,"product_detail","2026-07-24T07:42:24.362Z"
"int_1786983685450_dwsjhy3ze","6a833395cee036cbf121a85d","68ca54d976a72c2aed452ea6","sess_21a85d_1_1786983685311","view",1,39,,"category_browse","2026-07-24T07:43:04.077Z"
"int_1786983685381_r6kkxdwnr","6a833395cee036cbf121a85d","68ca54d976a72c2aed452ee2","sess_21a85d_1_1786983685311","view",1,28,,"category_browse","2026-07-24T07:43:04.890Z"
"int_1786983685734_jutg9m8b1","6a833395cee036cbf121a85d","68ca54d976a72c2aed452ea9","sess_21a85d_1_1786983685311","view",1,78,,"search","2026-07-24T07:43:31.512Z"
"int_1786983685812_yh7krq69k","6a833395cee036cbf121a85d","68ca54d976a72c2aed452ea9","sess_21a85d_1_1786983685311","like",3,0,,"product_detail","2026-07-24T07:43:50.391Z"
"int_1786983686106_4lds22p36","6a833395cee036cbf121a85d","68ca54d976a72c2aed452fb0","sess_21a85d_2_1786983685959","view",1,108,,"search","2026-07-27T08:23:44.697Z"
"int_1786983686036_eds58wf9o","6a833395cee036cbf121a85d","68ca54d976a72c2aed452e9b","sess_21a85d_2_1786983685959","view",1,39,,"category_browse","2026-07-27T08:23:46.077Z"
"int_1786983686248_2oe62ee9p","6a833395cee036cbf121a85d","68ca54d976a72c2aed452f71","sess_21a85d_2_1786983685959","view",1,22,,"category_browse","2026-07-27T08:24:47.728Z"
"int_1786983685960_7rckfyhyb","6a833395cee036cbf121a85d","68ca54d976a72c2aed452eaa","sess_21a85d_2_1786983685959","view",1,12,,"category_browse","2026-07-27T08:24:48.276Z"
"int_1786983686173_9a9d1ncio","6a833395cee036cbf121a85d","68ca54d976a72c2aed452fb0","sess_21a85d_2_1786983685959","add_to_cart",5,0,,"product_detail","2026-07-27T08:25:17.293Z"
"int_1786983686409_pg3dn37o0","6a833395cee036cbf121a85d","68ca54d976a72c2aed452f5c","sess_21a85d_3_1786983686328","view",1,8,,"category_browse","2026-07-29T08:52:15.686Z"
"int_1786983686329_t194ts4v3","6a833395cee036cbf121a85d","68ca54d976a72c2aed452e6c","sess_21a85d_3_1786983686328","view",1,36,,"category_browse","2026-07-29T08:52:53.455Z"
"int_1786983686684_eitinx886","6a833395cee036cbf121a85d","68ca54d976a72c2aed452e9b","sess_21a85d_4_1786983686476","view",1,21,,"category_browse","2026-08-01T09:21:01.840Z"
"int_1786983686752_ycfnfldn4","6a833395cee036cbf121a85d","68ca54d976a72c2aed452f5c","sess_21a85d_4_1786983686476","view",1,24,,"category_browse","2026-08-01T09:21:02.066Z"
"int_1786983686545_yjmtexqhk","6a833395cee036cbf121a85d","68ca54d976a72c2aed452e7a","sess_21a85d_4_1786983686476","view",1,11,,"category_browse","2026-08-01T09:21:31.093Z"
"int_1786983686477_ynvqr4qz8","6a833395cee036cbf121a85d","68ca54d976a72c2aed452e6c","sess_21a85d_4_1786983686476","view",1,18,,"category_browse","2026-08-01T09:23:08.490Z"
"int_1786983686614_mploqi841","6a833395cee036cbf121a85d","68ca54d976a72c2aed452f5a","sess_21a85d_4_1786983686476","view",1,25,,"category_browse","2026-08-01T09:23:12.896Z"
"int_1786983686822_nwzhzhi2o","6a833395cee036cbf121a85d","68ca54d976a72c2aed452ea9","sess_21a85d_4_1786983686476","view",1,233,,"search","2026-08-01T09:23:38.331Z"
"int_1786983686890_mgoijv485","6a833395cee036cbf121a85d","68ca54d976a72c2aed452ea9","sess_21a85d_4_1786983686476","add_to_cart",5,0,,"product_detail","2026-08-01T09:25:59.815Z"
"int_1786983687183_aeszxrfws","6a833395cee036cbf121a85d","68ca54d976a72c2aed452ff2","sess_21a85d_5_1786983686966","view",1,105,,"recommendation","2026-08-03T09:42:07.836Z"
"int_1786983686967_iadt1b60k","6a833395cee036cbf121a85d","68ca54d976a72c2aed452f5c","sess_21a85d_5_1786983686966","view",1,28,,"category_browse","2026-08-03T09:42:21.890Z"
"int_1786983687112_li6o4wtj5","6a833395cee036cbf121a85d","68ca54d976a72c2aed452edd","sess_21a85d_5_1786983686966","view",1,26,,"category_browse","2026-08-03T09:43:15.508Z"
"int_1786983687040_zasexmx8b","6a833395cee036cbf121a85d","68ca54d976a72c2aed452fa2","sess_21a85d_5_1786983686966","view",1,33,,"category_browse","2026-08-03T09:43:43.028Z"
"int_1786983687334_haf9w6wwy","6a833395cee036cbf121a85d","68ca54d976a72c2aed452ff1","sess_21a85d_6_1786983687262","view",1,12,,"category_browse","2026-08-05T10:04:49.917Z"
"int_1786983784411_su90zy1a3","6a833396cee036cbf121a86b","68ca54d976a72c2aed452ffc","sess_21a86b_0_1786983784410","view",1,24,,"category_browse","2026-07-20T10:19:10.019Z"
"int_1786983784466_2nh6s7tne","6a833396cee036cbf121a86b","68ca54d976a72c2aed452ee7","sess_21a86b_0_1786983784410","view",1,33,,"category_browse","2026-07-20T10:19:45.374Z"
"int_1786983784532_ofeeb00zc","6a833396cee036cbf121a86b","68ca54d976a72c2aed452eec","sess_21a86b_1_1786983784531","view",1,36,,"category_browse","2026-07-24T10:19:55.862Z"
"int_1786983784645_9yeiwkhd2","6a833396cee036cbf121a86b","68ca54d976a72c2aed452efb","sess_21a86b_1_1786983784531","view",1,246,3,"search","2026-07-24T10:21:12.329Z"
"int_1786983784702_3baysw9a8","6a833396cee036cbf121a86b","68ca54d976a72c2aed452efb","sess_21a86b_1_1786983784531","like",3,0,3,"product_detail","2026-07-24T10:21:23.756Z"
"int_1786983784845_m0wrvsyjq","6a833396cee036cbf121a86b","68ca54d976a72c2aed452ec3","sess_21a86b_1_1786983784531","view",1,9,,"category_browse","2026-07-24T10:21:42.083Z"
"int_1786983784590_ztavk9gse","6a833396cee036cbf121a86b","68ca54d976a72c2aed452e88","sess_21a86b_1_1786983784531","view",1,44,,"category_browse","2026-07-24T10:21:50.951Z"
"int_1786983784775_y7258am8a","6a833396cee036cbf121a86b","68ca54d976a72c2aed452efb","sess_21a86b_1_1786983784531","add_to_cart",5,0,3,"product_detail","2026-07-24T10:22:06.178Z"
"int_1786983784900_fwxmir2vf","6a833396cee036cbf121a86b","68ca54d976a72c2aed452ec3","sess_21a86b_2_1786983784900","view",1,19,,"category_browse","2026-07-26T10:53:46.435Z"
"int_1786983784955_gzezac07v","6a833396cee036cbf121a86b","68ca54d976a72c2aed452ffc","sess_21a86b_2_1786983784900","view",1,30,,"category_browse","2026-07-26T10:54:24.939Z"
"int_1786983785108_kv52kw1z2","6a833396cee036cbf121a86b","68ca54d976a72c2aed452ee6","sess_21a86b_3_1786983785010","view",1,30,,"category_browse","2026-07-30T11:45:25.723Z"
"int_1786983785010_x6zwkprob","6a833396cee036cbf121a86b","68ca54d976a72c2aed452f44","sess_21a86b_3_1786983785010","view",1,35,,"category_browse","2026-07-30T11:45:57.725Z"
"int_1786983785164_hg3hce14h","6a833396cee036cbf121a86b","68ca54d976a72c2aed452f5a","sess_21a86b_3_1786983785010","view",1,45,,"category_browse","2026-07-30T11:47:04.610Z"
"int_1786983758809_efvxgc6df","6a833396cee036cbf121a867","68ca54d976a72c2aed452f0c","sess_21a867_0_1786983758618","view",1,23,,"category_browse","2026-07-20T13:18:26.596Z"
"int_1786983758689_fjtix1nn8","6a833396cee036cbf121a867","68ca54d976a72c2aed452fab","sess_21a867_0_1786983758618","view",1,33,,"category_browse","2026-07-20T13:19:03.488Z"
"int_1786983758618_j18geai8u","6a833396cee036cbf121a867","68ca54d976a72c2aed452e9e","sess_21a867_0_1786983758618","view",1,27,,"category_browse","2026-07-20T13:19:11.378Z"
"int_1786983758896_nnzhlaml2","6a833396cee036cbf121a867","68ca54d976a72c2aed452e79","sess_21a867_1_1786983758896","view",1,147,,"recommendation","2026-07-22T13:44:04.599Z"
"int_1786983759063_w903ia6de","6a833396cee036cbf121a867","68ca54d976a72c2aed452f06","sess_21a867_1_1786983758896","view",1,114,,"search","2026-07-22T13:44:14.524Z"
"int_1786983758991_cpxcsifnu","6a833396cee036cbf121a867","68ca54d976a72c2aed452fab","sess_21a867_1_1786983758896","view",1,37,,"category_browse","2026-07-22T13:44:21.278Z"
"int_1786983759135_tsoecdznk","6a833396cee036cbf121a867","68ca54d976a72c2aed452f06","sess_21a867_1_1786983758896","like",3,0,,"product_detail","2026-07-22T13:44:22.477Z"
"int_1786983759204_rxeqbijmz","6a833396cee036cbf121a867","68ca54d976a72c2aed452f06","sess_21a867_1_1786983758896","add_to_cart",5,0,,"product_detail","2026-07-22T13:46:23.794Z"
"int_1786983759285_uqecdkdzu","6a833396cee036cbf121a867","68ca54d976a72c2aed452f09","sess_21a867_2_1786983759285","view",1,39,,"category_browse","2026-07-23T13:57:20.700Z"
"int_1786983759504_tdlrfvg8c","6a833396cee036cbf121a867","68ca54d976a72c2aed452f7f","sess_21a867_2_1786983759285","view",1,44,,"category_browse","2026-07-23T13:57:30.525Z"
"int_1786983759355_fe85x3sy6","6a833396cee036cbf121a867","68ca54d976a72c2aed452f95","sess_21a867_2_1786983759285","view",1,20,,"category_browse","2026-07-23T13:57:56.847Z"
"int_1786983759429_xk8d5ved0","6a833396cee036cbf121a867","68ca54d976a72c2aed452e9e","sess_21a867_2_1786983759285","view",1,20,,"category_browse","2026-07-23T13:58:31.159Z"
"int_1786983752529_7t0iw5pvp","6a833396cee036cbf121a863","68ca54d976a72c2aed452f69","sess_21a863_0_1786983752528","view",1,39,,"category_browse","2026-07-20T15:04:43.959Z"
"int_1786983752597_t1687m0ln","6a833396cee036cbf121a863","68ca54d976a72c2aed452ee9","sess_21a863_0_1786983752528","view",1,38,,"category_browse","2026-07-20T15:04:44.631Z"
"int_1786983752768_gw3jcr2gm","6a833396cee036cbf121a863","68ca54d976a72c2aed452ee9","sess_21a863_1_1786983752681","view",1,24,,"category_browse","2026-07-21T15:46:47.269Z"
"int_1786983794739_7z9gi27d8","6a833396cee036cbf121a86d","68ca54d976a72c2aed452e9f","sess_21a86d_0_1786983794622","view",1,173,,"recommendation","2026-07-20T21:20:54.632Z"
"int_1786983794622_tcr7lk6ln","6a833396cee036cbf121a86d","68ca54d976a72c2aed452f19","sess_21a86d_0_1786983794622","view",1,44,,"category_browse","2026-07-20T21:21:28.584Z"
"int_1786983794682_yaqx9rc3c","6a833396cee036cbf121a86d","68ca54d976a72c2aed452ee8","sess_21a86d_0_1786983794622","view",1,41,,"category_browse","2026-07-20T21:22:12.451Z"
"int_1786983794872_qh5qjypnt","6a833396cee036cbf121a86d","68ca54d976a72c2aed452f5b","sess_21a86d_1_1786983794808","view",1,41,,"category_browse","2026-07-24T21:35:34.296Z"
"int_1786983797381_igxnj8mei","6a833396cee036cbf121a86f","68ca54d976a72c2aed452e85","sess_21a86f_0_1786983797311","view",1,34,,"category_browse","2026-07-21T08:29:39.247Z"
"int_1786983797312_zr5s8u0ys","6a833396cee036cbf121a86f","68ca54d976a72c2aed452f72","sess_21a86f_0_1786983797311","view",1,39,,"category_browse","2026-07-21T08:30:14.127Z"
"int_1786983797518_omxbj3q95","6a833396cee036cbf121a86f","68ca54d976a72c2aed452f09","sess_21a86f_1_1786983797449","view",1,43,,"category_browse","2026-07-23T08:42:00.593Z"
"int_1786983797585_ewhabjlgx","6a833396cee036cbf121a86f","68ca54d976a72c2aed452e75","sess_21a86f_1_1786983797449","view",1,35,,"category_browse","2026-07-23T08:42:50.521Z"
"int_1786983797449_h7i0bo1ck","6a833396cee036cbf121a86f","68ca54d976a72c2aed452e73","sess_21a86f_1_1786983797449","view",1,29,,"category_browse","2026-07-23T08:43:51.093Z"
"int_1786983797653_woj1eeed8","6a833396cee036cbf121a86f","68ca54d976a72c2aed452e99","sess_21a86f_2_1786983797653","view",1,45,,"category_browse","2026-07-25T09:09:13.354Z"
"int_1786983797790_stmppuj9u","6a833396cee036cbf121a86f","68ca54d976a72c2aed452f07","sess_21a86f_2_1786983797653","view",1,228,,"search","2026-07-25T09:10:16.973Z"
"int_1786983797721_u8ycu3j9f","6a833396cee036cbf121a86f","68ca54d976a72c2aed452e75","sess_21a86f_2_1786983797653","view",1,12,,"category_browse","2026-07-25T09:10:29.907Z"
"int_1786983754778_11qciled7","6a833396cee036cbf121a865","68ca54d976a72c2aed452ea0","sess_21a865_0_1786983754777","view",1,86,,"recommendation","2026-07-22T02:07:30.417Z"
"int_1786983754920_6vsj8ei1k","6a833396cee036cbf121a865","68ca54d976a72c2aed452ef1","sess_21a865_0_1786983754777","view",1,31,,"category_browse","2026-07-22T02:07:56.425Z"
"int_1786983754850_b4cajb574","6a833396cee036cbf121a865","68ca54d976a72c2aed452ea0","sess_21a865_0_1786983754777","add_to_cart",5,0,,"product_detail","2026-07-22T02:10:00.306Z"
"int_1786983754988_ojwilxcnk","6a833396cee036cbf121a865","68ca54d976a72c2aed452fd9","sess_21a865_1_1786983754988","view",1,24,,"category_browse","2026-07-24T02:28:40.983Z"
"int_1786983755055_0ardymjty","6a833396cee036cbf121a865","68ca54d976a72c2aed452f72","sess_21a865_1_1786983754988","view",1,43,,"category_browse","2026-07-24T02:30:26.058Z"
"int_1786983755127_h8ed3yxrj","6a833396cee036cbf121a865","68ca54d976a72c2aed452f17","sess_21a865_2_1786983755127","view",1,10,,"category_browse","2026-07-28T03:21:02.679Z"
"int_1786983814965_2xbtybv3y","6a833397cee036cbf121a873","68ca54d976a72c2aed452e64","sess_21a873_0_1786983814745","view",1,179,,"search","2026-07-23T05:46:30.250Z"
"int_1786983815172_zp7b1ipgm","6a833397cee036cbf121a873","68ca54d976a72c2aed452f41","sess_21a873_0_1786983814745","view",1,45,,"category_browse","2026-07-23T05:46:36.619Z"
"int_1786983815033_v1ymcjaoe","6a833397cee036cbf121a873","68ca54d976a72c2aed452e64","sess_21a873_0_1786983814745","like",3,0,,"product_detail","2026-07-23T05:46:46.916Z"
"int_1786983814815_2kxff1xn1","6a833397cee036cbf121a873","68ca54d976a72c2aed452ef9","sess_21a873_0_1786983814745","view",1,236,,"recommendation","2026-07-23T05:48:02.015Z"
"int_1786983814892_tp5tztvnt","6a833397cee036cbf121a873","68ca54d976a72c2aed452ef9","sess_21a873_0_1786983814745","search_click",2,0,,"product_detail","2026-07-23T05:48:31.339Z"
"int_1786983814745_b8azdflrv","6a833397cee036cbf121a873","68ca54d976a72c2aed452e63","sess_21a873_0_1786983814745","view",1,18,,"category_browse","2026-07-23T05:49:01.518Z"
"int_1786983815377_notolpiv3","6a833397cee036cbf121a873","68ca54d976a72c2aed452e97","sess_21a873_1_1786983815241","view",1,40,,"category_browse","2026-07-26T05:57:03.358Z"
"int_1786983815241_9gs5xmmip","6a833397cee036cbf121a873","68ca54d976a72c2aed452e64","sess_21a873_1_1786983815241","view",1,207,,"search","2026-07-26T05:57:47.187Z"
"int_1786983815310_4tbbg6mc0","6a833397cee036cbf121a873","68ca54d976a72c2aed452e64","sess_21a873_1_1786983815241","like",3,0,,"product_detail","2026-07-26T05:58:11.962Z"
"int_1786983815537_lwts99s88","6a833397cee036cbf121a873","68ca54d976a72c2aed452f63","sess_21a873_2_1786983815450","view",1,31,,"category_browse","2026-07-30T06:16:07.349Z"
"int_1786983815451_q4lpwy29a","6a833397cee036cbf121a873","68ca54d976a72c2aed452fe8","sess_21a873_2_1786983815450","view",1,14,,"category_browse","2026-07-30T06:17:44.702Z"
"int_1786983815610_yakz14rux","6a833397cee036cbf121a873","68ca54d976a72c2aed452f62","sess_21a873_2_1786983815450","view",1,20,,"category_browse","2026-07-30T06:17:55.210Z"
"int_1786983802757_xcaksrl2d","6a833397cee036cbf121a871","68ca54d976a72c2aed452fd8","sess_21a871_0_1786983802756","view",1,28,,"category_browse","2026-07-24T18:47:21.024Z"
"int_1786983802922_wjmu5a8tx","6a833397cee036cbf121a871","68ca54d976a72c2aed452f0d","sess_21a871_0_1786983802756","view",1,11,,"category_browse","2026-07-24T18:47:55.248Z"
"int_1786983802841_ks73ncwq6","6a833397cee036cbf121a871","68ca54d976a72c2aed452e90","sess_21a871_0_1786983802756","view",1,35,,"category_browse","2026-07-24T18:49:21.724Z"
"int_1786983803744_3wnuzva19","6a833397cee036cbf121a871","68ca54d976a72c2aed452f06","sess_21a871_1_1786983803603","view",1,207,,"recommendation","2026-07-25T19:43:52.296Z"
"int_1786983803603_misngrpnl","6a833397cee036cbf121a871","68ca54d976a72c2aed452fd2","sess_21a871_1_1786983803603","view",1,179,,"search","2026-07-25T19:43:55.587Z"
"int_1786983803882_q64fdtxxj","6a833397cee036cbf121a871","68ca54d976a72c2aed452e76","sess_21a871_1_1786983803603","view",1,24,,"category_browse","2026-07-25T19:44:00.821Z"
"int_1786983803673_ia1tuxn7a","6a833397cee036cbf121a871","68ca54d976a72c2aed452fd2","sess_21a871_1_1786983803603","like",3,0,,"product_detail","2026-07-25T19:44:01.955Z"
"int_1786983803812_zs6rnx4x6","6a833397cee036cbf121a871","68ca54d976a72c2aed452f06","sess_21a871_1_1786983803603","search_click",2,0,,"product_detail","2026-07-25T19:44:06.508Z"
"int_1786983803954_bqyumjlfy","6a833397cee036cbf121a871","68ca54d976a72c2aed452fd9","sess_21a871_2_1786983803953","view",1,22,,"category_browse","2026-07-28T20:01:57.488Z"
"int_1786983804866_xqkh6j0u1","6a833397cee036cbf121a871","68ca54d976a72c2aed452e92","sess_21a871_2_1786983803953","view",1,13,,"category_browse","2026-07-28T20:01:58.867Z"
"int_1786983805111_2adleha87","6a833397cee036cbf121a871","68ca54d976a72c2aed452f42","sess_21a871_2_1786983803953","view",1,8,,"category_browse","2026-07-28T20:02:20.186Z"
"int_1786983805035_xh4on03p3","6a833397cee036cbf121a871","68ca54d976a72c2aed452e85","sess_21a871_2_1786983803953","view",1,20,,"category_browse","2026-07-28T20:02:24.165Z"
"int_1786983848097_rggiwwtvj","6a833397cee036cbf121a877","68ca54d976a72c2aed452ec5","sess_21a877_0_1786983848096","view",1,45,,"category_browse","2026-07-25T03:21:39.987Z"
"int_1786983848155_csbbbbyd5","6a833397cee036cbf121a877","68ca54d976a72c2aed452eb6","sess_21a877_0_1786983848096","view",1,41,,"category_browse","2026-07-25T03:22:58.168Z"
"int_1786983848224_rqljt485d","6a833397cee036cbf121a877","68ca54d976a72c2aed452f09","sess_21a877_1_1786983848224","view",1,8,,"category_browse","2026-07-28T03:50:27.496Z"
"int_1786983848348_f8qv8v895","6a833397cee036cbf121a877","68ca54d976a72c2aed452f40","sess_21a877_1_1786983848224","view",1,35,,"category_browse","2026-07-28T03:50:36.906Z"
"int_1786983848281_g3wgplh1v","6a833397cee036cbf121a877","68ca54d976a72c2aed452e74","sess_21a877_1_1786983848224","view",1,17,,"category_browse","2026-07-28T03:50:37.064Z"
"int_1786983848525_h0qi6cs0e","6a833397cee036cbf121a877","68ca54d976a72c2aed452ff4","sess_21a877_2_1786983848409","view",1,34,,"category_browse","2026-07-31T03:51:01.086Z"
"int_1786983848409_8pndae2yq","6a833397cee036cbf121a877","68ca54d976a72c2aed452f07","sess_21a877_2_1786983848409","view",1,25,,"category_browse","2026-07-31T03:51:04.965Z"
"int_1786983848637_1h9jeff0f","6a833397cee036cbf121a877","68ca54d976a72c2aed452e78","sess_21a877_2_1786983848409","view",1,80,,"recommendation","2026-07-31T03:51:50.846Z"
"int_1786983848696_163ki52oa","6a833397cee036cbf121a877","68ca54d976a72c2aed452e78","sess_21a877_2_1786983848409","search_click",2,0,,"product_detail","2026-07-31T03:52:06.962Z"
"int_1786983848463_42sn9ic2d","6a833397cee036cbf121a877","68ca54d976a72c2aed452eb6","sess_21a877_2_1786983848409","view",1,32,,"category_browse","2026-07-31T03:52:24.389Z"
"int_1786983848583_z2c89hr4v","6a833397cee036cbf121a877","68ca54d976a72c2aed452f17","sess_21a877_2_1786983848409","view",1,20,,"category_browse","2026-07-31T03:52:57.664Z"
"int_1786983848750_lsjc6ibse","6a833397cee036cbf121a877","68ca54d976a72c2aed452e78","sess_21a877_2_1786983848409","add_to_cart",5,0,,"product_detail","2026-07-31T03:54:18.769Z"
"int_1786983848865_vnbgi9itr","6a833397cee036cbf121a877","68ca54d976a72c2aed452f6e","sess_21a877_3_1786983848804","view",1,24,,"category_browse","2026-08-03T04:17:11.312Z"
"int_1786983848924_fmeiuh88d","6a833397cee036cbf121a877","68ca54d976a72c2aed452e77","sess_21a877_3_1786983848804","view",1,273,,"search","2026-08-03T04:17:41.282Z"
"int_1786983822398_8ygk21xzo","6a833397cee036cbf121a875","68ca54d976a72c2aed452f35","sess_21a875_0_1786983822320","view",1,143,5,"search","2026-07-25T16:45:19.856Z"
"int_1786983822320_iut94u8rq","6a833397cee036cbf121a875","68ca54d976a72c2aed452f20","sess_21a875_0_1786983822320","view",1,23,,"category_browse","2026-07-25T16:46:47.385Z"
"int_1786983822467_iuk8zmidr","6a833397cee036cbf121a875","68ca54d976a72c2aed452f35","sess_21a875_0_1786983822320","add_to_cart",5,0,5,"product_detail","2026-07-25T16:47:06.085Z"
"int_1786983822626_ifuhr83dk","6a833397cee036cbf121a875","68ca54d976a72c2aed452edd","sess_21a875_1_1786983822551","view",1,215,,"recommendation","2026-07-27T17:43:16.493Z"
"int_1786983822839_b4zvgyjzi","6a833397cee036cbf121a875","68ca54d976a72c2aed452fb0","sess_21a875_1_1786983822551","view",1,38,,"category_browse","2026-07-27T17:43:18.164Z"
"int_1786983822699_yy7kv8f8t","6a833397cee036cbf121a875","68ca54d976a72c2aed452edd","sess_21a875_1_1786983822551","like",3,0,,"product_detail","2026-07-27T17:43:26.957Z"
"int_1786983822551_al7juijg8","6a833397cee036cbf121a875","68ca54d976a72c2aed452ff2","sess_21a875_1_1786983822551","view",1,43,,"category_browse","2026-07-27T17:45:06.632Z"
"int_1786983822912_qdp7na61d","6a833397cee036cbf121a875","68ca54d976a72c2aed452e6c","sess_21a875_1_1786983822551","view",1,76,,"recommendation","2026-07-27T17:45:08.552Z"
"int_1786983822980_n6yyappy5","6a833397cee036cbf121a875","68ca54d976a72c2aed452e6c","sess_21a875_1_1786983822551","like",3,0,,"product_detail","2026-07-27T17:45:19.080Z"
"int_1786983823661_4hu4rtwn7","6a833397cee036cbf121a875","68ca54d976a72c2aed452ff7","sess_21a875_2_1786983823060","view",1,14,,"category_browse","2026-07-30T17:55:30.020Z"
"int_1786983823283_n611062qv","6a833397cee036cbf121a875","68ca54d976a72c2aed452edd","sess_21a875_2_1786983823060","view",1,209,,"recommendation","2026-07-30T17:56:19.003Z"
"int_1786983823362_4o01vwu5t","6a833397cee036cbf121a875","68ca54d976a72c2aed452edd","sess_21a875_2_1786983823060","like",3,0,,"product_detail","2026-07-30T17:56:34.911Z"
"int_1786983823060_gtk56x73x","6a833397cee036cbf121a875","68ca54d976a72c2aed452eaa","sess_21a875_2_1786983823060","view",1,188,,"search","2026-07-30T17:56:45.725Z"
"int_1786983823129_9bvrn1zvu","6a833397cee036cbf121a875","68ca54d976a72c2aed452eaa","sess_21a875_2_1786983823060","search_click",2,0,,"product_detail","2026-07-30T17:57:09.814Z"
